Date of Product Buy,Discount,Product Buy Price,Product Original Price,Product Release Date,Product Category,Season Bought,User ID
1614875646,35.1,65.5,100.9,1631044024,Printers,4,858
1629634914,48.8,23.2,45.4,1610401216,Home Care,0,852
1630479717,19.5,91.4,113.4,1624485705,Furniture,3,263
1639322310,63.7,9.2,25.2,1611328818,Home Care,1,252
1628601912,63.6,27.1,74.6,1639966088,Printers,0,579
1631462380,5.6,32.3,34.2,1626121242,Audio,1,534
1628166156,8.7,47.6,52.1,1616584569,Furniture,2,718
1629921557,29.7,21.9,31.1,1640189776,Furniture,2,220
1623582694,57.0,28.0,65.1,1635636369,Informatics,1,755
1615243949,33.9,18.2,27.5,1615317545,Furniture,4,822
1609530405,78.3,24.0,110.8,1616054415,Televisions,2,728
1632449130,79.4,20.0,97.3,1640341190,Audio,0,274
1623125501,45.6,10.4,19.0,1619869815,Consumer Electronics,1,732
1638922630,20.3,69.5,87.2,1620223385,Audio,3,769
1639168057,55.3,49.8,111.5,1610104474,Televisions,3,41
1624181822,60.9,19.0,48.5,1622976519,Printers,2,24
1638086122,60.6,36.6,93.0,1630971737,Furniture,3,11
1637535321,55.7,17.3,39.1,1632400004,Audio,0,554
1628130910,45.4,56.0,102.6,1635981166,Audio,1,196
1617465193,24.1,74.4,98.1,1613471864,Consumer Electronics,2,678
1616254416,14.4,41.4,48.3,1633777667,Phones,3,695
1623178294,5.6,66.2,70.1,1637570768,Home Care,4,629
1635325633,65.0,5.9,16.9,1638191252,Televisions,3,401
1621054873,53.4,26.1,56.0,1628660864,Screens,3,185
1627928610,53.9,12.5,27.1,1637223975,Audio,4,640
1630110515,52.4,8.4,17.6,1614723825,Furniture,4,472
1639067317,52.8,24.4,51.6,1629659111,Screens,1,373
1612602004,40.9,32.8,55.6,1628257839,Screens,1,795
1611085569,47.3,62.1,117.9,1621813746,Phones,2,703
1620527890,1.6,83.2,84.6,1609649591,Phones,3,731
1620624149,50.5,41.4,83.7,1628287679,Televisions,3,178
1637106106,72.1,13.3,47.5,1640118939,Informatics,2,812
1619665213,33.0,39.3,58.6,1621373881,Home Care,4,397
1614464501,27.8,78.6,108.8,1628795813,Screens,0,208
1636627941,15.7,38.4,45.5,1631329060,Audio,3,476
1620300547,23.0,76.9,99.9,1633869534,Consumer Electronics,1,615
1610723558,26.4,53.7,73.0,1628796801,Audio,4,644
1626267891,54.1,52.5,114.4,1621019913,Beauty,2,715
1611708042,76.4,18.1,76.8,1635708116,Televisions,1,745
1628343066,13.8,102.4,118.8,1630446371,Furniture,1,223
1616165281,59.7,19.7,48.9,1614676619,Informatics,2,561
1612389544,77.1,20.4,89.1,1624091098,Screens,4,452
1638193237,69.3,12.7,41.5,1609701363,Audio,2,20
1630301345,59.1,33.6,82.0,1629895869,Printers,1,519
1627156696,37.1,69.6,110.7,1611330321,Televisions,3,668
1615602983,0.5,117.8,118.4,1629101841,Furniture,1,191
1611111723,25.7,51.7,69.7,1619696235,Screens,0,324
1610026977,53.3,42.3,90.5,1622312571,Printers,1,302
1609921512,42.6,27.7,48.3,1614140840,Furniture,0,105
1635856623,44.0,65.7,117.3,1639672136,Televisions,3,228
1624354481,57.9,31.6,75.0,1625440614,Televisions,0,396
1619605136,29.9,47.2,67.3,1617100386,Audio,3,150
1629176682,49.2,50.4,99.2,1634875965,Home Care,0,717
1630125739,4.1,82.5,86.0,1614004020,Televisions,1,355
1626891196,7.5,44.0,47.6,1623404999,Audio,1,425
1623364276,54.6,53.4,117.6,1628017195,Phones,3,292
1630589103,28.2,49.3,68.8,1624331354,Beauty,2,289
1618756958,76.3,18.5,78.2,1629199584,Home Care,3,875
1639888599,31.2,57.1,83.0,1617516437,Consumer Electronics,0,370
1626949825,56.6,44.8,103.3,1614021372,Phones,4,542
1637635589,72.5,29.7,108.2,1622759361,Furniture,1,609
1637933882,63.1,35.5,96.3,1613997033,Televisions,0,476
1620477044,16.7,92.5,111.1,1617111219,Home Care,4,372
1609857017,22.3,28.6,36.8,1615684915,Beauty,2,565
1637908205,72.5,12.5,45.5,1617990099,Informatics,3,322
1628066101,72.7,10.8,39.7,1640280676,Beauty,2,214
1614801733,73.1,18.8,70.0,1635239913,Informatics,2,204
1621257534,27.2,62.1,85.4,1622790039,Beauty,2,334
1612941772,52.1,36.0,75.3,1638476486,Screens,1,213
1635360164,6.0,96.3,102.5,1637083482,Audio,2,730
1627610869,67.2,17.0,51.7,1633490925,Televisions,4,159
1611232556,13.9,82.3,95.6,1624458887,Printers,1,405
1614535103,5.4,47.9,50.6,1612781528,Printers,4,276
1635140211,5.3,78.2,82.5,1636653625,Home Care,2,448
1634715705,70.5,11.6,39.3,1636333708,Audio,4,769
1632044793,9.4,51.2,56.5,1633101708,Televisions,3,171
1631084478,62.5,22.6,60.3,1624739450,Home Care,3,791
1635363888,61.0,28.5,73.1,1627514652,Beauty,3,863
1621461851,13.1,35.3,40.7,1612243383,Televisions,2,2
1634971355,12.1,97.5,110.9,1638712161,Phones,4,827
1617583375,69.6,18.9,62.2,1611682508,Home Care,4,172
1639494895,18.6,40.5,49.8,1612430191,Consumer Electronics,1,596
1628599279,3.9,77.3,80.4,1628441611,Phones,4,756
1625109212,59.2,29.0,71.1,1617927530,Informatics,1,668
1619958626,18.9,15.8,19.5,1639582045,Televisions,3,437
1636478780,66.6,25.1,75.4,1623043363,Furniture,2,83
1617457453,39.6,70.3,116.4,1616608046,Phones,0,374
1622898436,57.5,16.4,38.7,1635410187,Consumer Electronics,0,437
1637232718,45.9,20.0,36.9,1612042002,Televisions,0,543
1629307764,56.8,34.5,79.9,1631359503,Furniture,2,156
1618977303,13.8,65.5,75.9,1616329488,Consumer Electronics,2,362
1624288745,28.7,42.2,59.1,1620158442,Audio,2,546
1615493884,16.4,33.5,40.1,1614246940,Beauty,2,357
1634111107,44.4,24.4,44.0,1633969761,Furniture,2,576
1617381352,19.0,55.4,68.4,1632046958,Audio,3,597
1612739488,31.9,72.1,105.9,1638332943,Televisions,4,527
1610768879,22.4,23.0,29.6,1631717394,Printers,4,816
1620800624,76.7,11.7,50.4,1640881663,Televisions,4,26
1614255131,31.5,52.8,77.1,1618258993,Consumer Electronics,1,874
1620249455,59.4,20.6,50.8,1636345820,Home Care,1,897
1625722425,32.7,30.3,45.1,1622135259,Informatics,3,586
1611574968,50.1,45.2,90.5,1616932146,Audio,3,567
1634880184,8.5,19.2,21.0,1624211663,Printers,2,856
1622030694,60.4,23.7,60.0,1618220637,Phones,1,180
1613962331,58.0,47.8,113.9,1625175373,Printers,0,19
1639941584,43.4,61.0,107.8,1618392932,Informatics,2,895
1613138293,22.7,74.1,95.8,1622411015,Printers,1,679
1623189180,1.0,104.9,106.0,1630030573,Informatics,0,434
1639852734,42.6,40.7,70.9,1625216025,Beauty,4,437
1637417287,60.2,47.3,119.0,1631234647,Informatics,1,698
1639060290,51.6,14.1,29.1,1620710069,Beauty,1,442
1640638608,29.6,81.5,115.8,1637215839,Phones,0,725
1627581638,72.1,4.9,17.6,1615537948,Furniture,2,344
1635513759,34.4,69.5,105.8,1622865171,Televisions,3,299
1612575990,5.2,34.9,36.8,1621692753,Beauty,2,280
1615624551,61.4,11.2,29.0,1635295171,Phones,1,394
1614211008,69.4,19.4,63.4,1630033024,Televisions,2,822
1639779805,67.0,31.1,94.2,1621080659,Furniture,2,164
1618940841,51.4,57.0,117.3,1638887980,Home Care,1,0
1639639266,60.0,42.1,105.4,1623164427,Furniture,2,694
1635398669,54.7,36.1,79.9,1624070869,Beauty,2,133
1635224552,14.8,31.6,37.0,1613005583,Screens,3,336
1623969732,22.9,46.1,59.8,1635446971,Consumer Electronics,3,411
1629535004,66.4,27.3,81.2,1619876476,Beauty,4,414
1623506665,6.6,71.1,76.1,1621940553,Home Care,3,538
1620487396,77.9,14.5,65.6,1610810594,Printers,0,571
1616348821,35.0,44.4,68.3,1615993909,Consumer Electronics,2,677
1612846725,5.3,35.8,37.8,1611929609,Audio,4,829
1621204862,56.8,41.3,95.8,1618559852,Printers,2,372
1615323343,29.2,45.6,64.4,1635028929,Phones,3,436
1616853704,22.1,76.1,97.6,1611226251,Home Care,2,312
1620677360,79.3,4.1,19.7,1617273063,Home Care,0,564
1624082027,30.4,58.8,84.5,1615147667,Phones,1,336
1631278280,41.2,58.2,99.1,1629536844,Phones,0,219
1636414042,74.2,22.2,86.0,1622412350,Beauty,3,574
1631601949,21.8,38.7,49.5,1637850192,Audio,4,748
1611667779,45.5,44.7,82.0,1615416552,Printers,0,374
1609490614,25.1,82.8,110.5,1609615988,Screens,4,54
1621873237,72.2,12.0,43.4,1634947347,Furniture,3,609
1638503059,42.0,34.5,59.5,1635440385,Phones,1,498
1638714176,65.5,32.6,94.7,1630201696,Informatics,4,609
1630348072,38.3,56.3,91.2,1628928021,Furniture,1,426
1624654326,1.3,51.5,52.2,1610637758,Audio,4,604
1617727527,19.5,78.1,97.1,1627330657,Consumer Electronics,0,836
1610362769,55.5,52.0,116.9,1637135911,Furniture,1,316
1611871421,73.9,21.3,81.5,1626744842,Consumer Electronics,0,123
1629165554,49.1,60.6,119.1,1620645704,Televisions,3,264
1614828143,45.0,59.2,107.7,1629116993,Informatics,2,890
1613400097,23.3,34.5,44.9,1611033701,Consumer Electronics,4,33
1616532628,74.5,10.9,42.6,1623138493,Phones,4,858
1617149691,58.0,38.9,92.6,1632299617,Furniture,0,603
1610270834,38.4,41.5,67.3,1616577834,Phones,0,403
1638966382,78.2,20.8,95.3,1616295028,Phones,4,656
1622221566,78.4,20.3,93.7,1617015481,Printers,3,19
1617853417,12.7,96.3,110.4,1616859078,Screens,3,682
1611367685,46.5,60.6,113.2,1610783984,Phones,1,773
1633074647,75.0,19.3,77.0,1630641134,Printers,0,704
1634551208,72.8,12.7,46.7,1620312886,Printers,0,367
1610748986,26.1,71.6,96.8,1612535970,Televisions,2,380
1631420881,52.6,37.8,79.9,1622635554,Furniture,3,662
1634322059,52.1,15.7,32.7,1633819099,Furniture,1,30
1610187573,7.1,79.0,85.1,1627336633,Consumer Electronics,2,125
1626356506,41.9,39.3,67.6,1640427000,Screens,0,197
1635871026,40.7,41.6,70.2,1619259775,Home Care,3,849
1629328093,14.4,31.4,36.7,1633881508,Phones,4,344
1621909957,52.1,26.1,54.6,1612976372,Furniture,1,332
1614227917,3.7,99.6,103.3,1625475224,Televisions,1,472
1635892010,53.1,19.5,41.6,1611397919,Home Care,3,858
1640475010,12.8,50.2,57.6,1612103036,Beauty,4,749
1627567016,67.3,28.4,87.0,1610834664,Consumer Electronics,4,291
1640407517,14.7,57.6,67.5,1621877201,Audio,1,549
1618599141,4.7,113.9,119.5,1616977164,Printers,3,519
1634184277,32.9,58.2,86.7,1626829768,Screens,4,648
1639925419,5.3,101.5,107.2,1626052481,Printers,3,898
1639260587,46.1,50.9,94.5,1623090537,Printers,1,862
1622337962,14.9,54.0,63.5,1612494987,Informatics,0,0
1627325861,42.9,28.5,50.0,1626005994,Audio,3,45
1639152083,52.2,7.7,16.0,1627497868,Televisions,2,438
1629835350,52.1,38.1,79.5,1611475102,Home Care,4,734
1631509019,32.7,35.0,52.1,1630628016,Beauty,3,720
1634300556,57.9,48.5,115.4,1624092915,Printers,0,806
1612804089,69.3,22.1,72.0,1625163998,Phones,2,276
1637677574,30.3,55.8,80.0,1631347122,Furniture,3,683
1617131335,10.9,32.0,35.9,1619101281,Televisions,2,697
1640352945,5.4,83.7,88.4,1611591457,Consumer Electronics,0,584
1632970301,26.6,22.2,30.2,1625801844,Screens,1,260
1639430752,6.0,76.9,81.8,1613154222,Audio,3,341
1632388421,79.3,7.8,37.5,1628977420,Audio,3,838
1610443471,40.9,27.8,47.1,1612209696,Home Care,1,150
1616185552,45.0,59.4,107.9,1631641755,Home Care,2,605
1622526433,21.8,74.0,94.6,1618788605,Printers,3,75
1617496125,18.8,72.3,89.0,1639151745,Televisions,4,864
1636834822,39.0,14.9,24.4,1628453234,Informatics,4,651
1638221099,33.7,55.3,83.3,1625225761,Televisions,4,689
1629174523,10.0,84.2,93.6,1613136385,Furniture,4,162
1627718312,73.0,8.3,30.7,1625988135,Audio,4,370
1626609969,39.9,70.2,116.8,1622324819,Beauty,2,439
1629180533,55.0,24.5,54.5,1631315764,Beauty,4,766
1625967172,50.8,43.2,87.8,1618791123,Furniture,2,157
1636675298,6.6,90.9,97.3,1638926359,Consumer Electronics,3,777
1638289068,55.1,15.2,33.9,1624419245,Informatics,1,417
1621193995,18.9,52.2,64.4,1637403198,Furniture,4,870
1631485247,1.5,33.8,34.3,1620041672,Televisions,1,8
1617376909,48.1,15.9,30.6,1634735038,Audio,1,469
1614516469,43.7,59.4,105.4,1630585722,Beauty,1,710
1614866116,57.3,13.3,31.2,1626484297,Furniture,1,366
1616924540,9.3,58.6,64.7,1634646274,Printers,3,891
1617084498,20.1,84.6,106.0,1623590423,Printers,0,99
1629531101,38.2,46.6,75.4,1637209908,Furniture,1,129
1635950103,57.4,20.7,48.6,1616769588,Furniture,4,609
1620178136,60.7,46.2,117.5,1624724122,Consumer Electronics,0,15
1624578451,54.1,25.2,54.8,1637436886,Audio,3,336
1621485790,65.0,21.1,60.2,1626216598,Printers,2,786
1619754272,13.7,101.2,117.2,1626784497,Printers,0,866
1633976907,73.9,19.2,73.8,1621699045,Consumer Electronics,2,313
1610445169,26.0,32.2,43.5,1612581156,Audio,3,205
1640585682,56.9,42.4,98.2,1633503355,Audio,3,874
1625109028,35.7,29.0,45.1,1613998086,Informatics,2,380
1626723552,79.2,20.3,97.5,1623404877,Televisions,0,678
1639893098,49.2,12.7,25.1,1631811258,Audio,4,576
1627517861,24.5,74.9,99.3,1612598289,Phones,4,480
1638474966,57.2,13.6,31.7,1638491867,Screens,3,365
1629507661,61.8,30.8,80.7,1640799829,Home Care,0,773
1631803499,39.3,63.2,104.2,1633010612,Phones,1,464
1628643231,42.9,13.7,23.9,1626174602,Televisions,1,804
1617298448,55.3,16.8,37.6,1626249089,Furniture,0,463
1637486348,77.1,20.9,91.0,1632946528,Home Care,2,594
1625054127,28.1,12.2,17.0,1610223696,Informatics,3,757
1626094839,69.9,10.1,33.6,1615780032,Audio,3,850
1633933949,62.5,27.0,72.1,1620016859,Phones,4,296
1624372409,24.8,36.6,48.7,1610419376,Informatics,2,324
1612183918,0.6,29.8,30.0,1617787412,Screens,3,167
1613680987,37.9,34.0,54.7,1633130914,Informatics,0,240
1636050848,31.6,59.9,87.7,1614159207,Consumer Electronics,4,715
1638532897,67.7,6.3,19.6,1638487249,Furniture,4,824
1611125841,45.6,37.6,69.0,1631318595,Phones,4,424
1620989065,68.0,19.3,60.5,1629587292,Beauty,1,570
1619911376,78.0,12.3,56.2,1614046298,Informatics,1,34
1638648690,44.9,19.6,35.7,1637007783,Home Care,0,665
1638173783,76.0,9.0,37.3,1628987104,Consumer Electronics,1,263
1628137351,25.8,38.1,51.3,1628666645,Screens,1,488
1619143884,35.1,32.0,49.4,1631788743,Printers,1,432
1614565076,36.0,56.1,87.7,1632588685,Audio,4,504
1617329689,0.3,118.8,119.1,1632237975,Informatics,4,137
1629372386,45.8,60.2,111.1,1627657199,Televisions,2,96
1628997664,9.0,93.6,102.9,1637978328,Home Care,4,715
1618983736,10.6,63.5,71.0,1623824852,Phones,3,435
1631854853,17.4,48.8,59.1,1635344097,Furniture,2,94
1614175413,36.5,45.3,71.4,1639247725,Furniture,1,247
1615650021,25.7,82.7,111.4,1638085466,Printers,0,776
1636024538,14.2,35.9,41.9,1615025876,Home Care,1,532
1635910034,54.0,52.9,115.1,1612503098,Furniture,0,384
1634681968,68.6,35.1,111.8,1625907989,Beauty,0,531
1620557802,16.7,91.0,109.3,1634074697,Consumer Electronics,4,409
1639392208,51.8,45.6,94.6,1631955656,Televisions,2,10
1627592254,31.6,37.3,54.5,1632498529,Screens,0,541
1628117966,50.9,46.8,95.3,1623767214,Beauty,0,7
1615134363,18.7,49.6,61.0,1633774726,Consumer Electronics,1,1
1638098355,30.5,44.8,64.5,1631348813,Printers,2,325
1612925123,19.0,30.0,37.1,1611691714,Consumer Electronics,3,272
1618150285,38.4,14.2,23.0,1624454694,Televisions,1,766
1621529284,40.6,65.2,109.8,1638561996,Home Care,0,598
1628213161,47.2,27.8,52.7,1639504079,Informatics,3,72
1633887820,79.1,15.4,73.7,1613248478,Home Care,3,819
1617075606,73.8,23.2,88.5,1618226230,Televisions,4,185
1622004281,55.2,35.7,79.6,1627635363,Audio,3,266
1632422322,72.4,16.0,57.9,1627449598,Beauty,2,535
1628377853,38.1,62.4,100.7,1622328659,Furniture,0,428
1622784343,6.6,54.4,58.3,1630173226,Televisions,3,398
1618573993,69.7,31.8,105.1,1615327272,Audio,0,197
1628534301,14.7,54.6,64.0,1616488416,Phones,3,569
1613861654,72.8,16.7,61.5,1611716518,Televisions,1,293
1639510666,71.6,12.3,43.2,1640624534,Informatics,0,607
1617689545,71.6,26.9,94.7,1609940679,Beauty,1,170
1630152240,8.6,53.4,58.5,1619613346,Consumer Electronics,0,240
1616677376,34.0,73.8,112.0,1618807083,Audio,2,70
1627980602,79.2,15.2,73.1,1635777487,Beauty,1,403
1614075761,35.9,35.5,55.3,1624162486,Audio,4,644
1613616629,34.7,10.4,15.9,1632864235,Audio,0,80
1626340953,12.8,21.2,24.3,1616051594,Informatics,0,50
1629287945,7.3,103.6,111.8,1625202582,Printers,2,206
1632985291,48.9,52.3,102.2,1618505247,Phones,0,180
1637668099,74.5,14.5,56.7,1629370417,Furniture,2,355
1626948427,4.8,97.5,102.4,1621251360,Televisions,0,654
1618152076,69.2,9.9,32.2,1637802063,Informatics,3,349
1633102982,56.5,24.1,55.5,1638107173,Home Care,4,6
1638348984,55.4,16.6,37.3,1635501716,Audio,4,826
1611715272,43.0,36.3,63.6,1637659029,Printers,0,654
1640359717,3.0,47.0,48.4,1626025480,Screens,4,49
1623126956,17.0,77.2,93.1,1626168384,Screens,1,135
1611562800,22.6,17.7,22.8,1632171037,Furniture,1,234
1609498600,45.5,48.1,88.3,1621245498,Televisions,3,648
1632140244,79.2,10.5,50.8,1609641536,Beauty,0,726
1615211696,56.2,25.9,59.2,1616196152,Furniture,3,487
1620291487,62.0,6.9,18.2,1627307270,Printers,0,870
1632035295,43.0,26.9,47.1,1635224107,Beauty,1,786
1638532965,77.2,3.4,15.1,1638892545,Audio,3,836
1637979237,60.6,11.8,29.9,1639341705,Screens,4,356
1622451550,61.0,45.4,116.3,1620683506,Printers,1,802
1621533370,36.5,34.1,53.8,1638956306,Informatics,2,354
1626004190,52.2,52.3,109.4,1625575731,Consumer Electronics,2,738
1628296795,2.7,37.4,38.5,1615111906,Televisions,3,582
1634873448,54.0,19.9,43.4,1612601519,Furniture,3,842
1640959829,48.9,34.4,67.3,1640082029,Home Care,3,149
1614102951,40.5,27.9,46.9,1637849626,Printers,3,626
1630248713,32.1,46.9,69.1,1623186744,Home Care,4,690
1610973255,30.1,43.2,61.8,1633925688,Beauty,2,250
1638017883,51.9,11.1,23.2,1610893873,Informatics,4,146
1622700774,58.8,16.7,40.6,1615084547,Phones,4,422
1621714531,44.8,61.7,111.6,1617336276,Printers,3,31
1640405173,27.3,44.9,61.8,1613654297,Televisions,3,506
1617846322,3.4,92.0,95.1,1632509797,Phones,1,96
1622846150,77.0,5.0,21.9,1613298356,Home Care,0,323
1639451073,26.0,70.5,95.3,1637854526,Home Care,0,184
1629880769,51.6,13.0,26.9,1636274190,Consumer Electronics,3,510
1613051926,3.2,41.2,42.5,1637820924,Informatics,1,752
1620372787,28.2,80.2,111.8,1630569054,Furniture,0,106
1620030689,70.7,29.1,99.2,1614630851,Furniture,3,97
1625007682,12.4,86.5,98.7,1623008698,Phones,1,286
1636594522,16.2,90.9,108.5,1614315390,Printers,0,111
1618008621,38.2,56.6,91.7,1623615726,Phones,4,128
1620323505,13.3,13.8,16.0,1630347346,Beauty,2,423
1624697918,60.3,29.2,73.6,1617254497,Home Care,4,736
1613681993,74.2,11.0,42.6,1634730450,Informatics,4,745
1626657881,3.2,65.5,67.6,1621709895,Printers,2,826
1636765026,3.9,103.3,107.4,1637409880,Screens,1,786
1631449940,47.6,61.3,117.1,1614845148,Audio,1,602
1632075751,58.7,13.7,33.1,1636154229,Televisions,4,600
1616878463,25.2,65.1,87.0,1632123213,Informatics,3,260
1633078865,20.3,12.9,16.1,1631212651,Informatics,1,464
1632311966,54.0,49.6,107.8,1628711615,Home Care,4,156
1629619545,66.1,32.1,94.8,1628412946,Phones,4,548
1613440342,28.4,66.4,92.7,1617051402,Consumer Electronics,3,842
1623311841,26.1,87.2,118.0,1640510125,Phones,0,537
1640510772,41.5,49.3,84.3,1622197370,Furniture,1,293
1628534336,44.0,18.1,32.3,1633450336,Furniture,3,478
1640051945,27.6,11.8,16.3,1636428949,Consumer Electronics,0,472
1639967772,23.4,40.9,53.4,1634957824,Audio,2,315
1618818332,20.2,71.1,89.1,1626417801,Phones,0,458
1640868812,58.2,13.9,33.3,1622996827,Televisions,0,231
1633937738,62.1,31.4,82.8,1639214727,Furniture,1,246
1625767971,14.8,49.3,57.9,1631770771,Informatics,1,105
1629357444,31.5,51.0,74.5,1616163710,Phones,4,303
1614438139,77.7,12.4,55.6,1619884321,Consumer Electronics,3,42
1623288733,9.4,102.9,113.5,1620058959,Printers,0,416
1612107465,9.6,30.2,33.4,1616011080,Screens,1,823
1638135062,17.4,77.2,93.5,1616754061,Printers,2,366
1618884302,77.6,13.7,61.5,1632630829,Audio,0,820
1615124766,64.0,14.2,39.4,1626495356,Televisions,3,237
1617173542,19.9,19.8,24.7,1633349742,Phones,0,746
1638355816,57.0,32.2,74.9,1619521776,Televisions,3,466
1640146672,9.0,60.3,66.2,1637858812,Consumer Electronics,3,171
1636629136,62.4,10.6,28.2,1633542607,Televisions,2,580
1633970249,30.1,12.3,17.6,1623720160,Home Care,1,515
1631243376,77.6,18.9,84.5,1631870919,Audio,4,13
1637402095,79.6,5.9,28.8,1630028714,Informatics,1,859
1610592479,78.7,17.5,82.3,1631726881,Screens,4,78
1616602160,8.0,95.7,104.0,1620314126,Printers,1,852
1610844028,71.2,24.8,86.2,1614205075,Printers,4,365
1628074158,35.9,52.9,82.5,1629866709,Beauty,2,406
1628905012,7.4,23.3,25.2,1612573174,Furniture,1,29
1637875393,47.3,34.4,65.2,1609827483,Consumer Electronics,4,222
1632518904,68.9,13.3,43.0,1639729039,Home Care,0,894
1626971717,24.8,68.2,90.7,1614917878,Phones,1,653
1640947168,39.1,25.9,42.6,1617095396,Furniture,4,744
1640760999,8.7,46.4,50.8,1621414509,Televisions,0,351
1638083593,26.9,78.2,107.1,1614040247,Televisions,0,367
1614624055,62.3,7.8,20.7,1618490321,Consumer Electronics,3,408
1609776954,35.7,58.3,90.6,1613540954,Informatics,3,720
1639932466,11.0,47.2,53.1,1620142481,Televisions,3,226
1631124423,22.1,88.4,113.5,1626110585,Consumer Electronics,2,227
1632860489,12.3,37.2,42.4,1632175459,Audio,2,806
1624347592,43.0,36.5,64.1,1610395334,Printers,0,661
1617817316,25.4,32.1,43.1,1609605502,Printers,0,438
1616868983,4.7,37.4,39.3,1622983621,Informatics,2,702
1627038167,27.1,59.6,81.8,1621486672,Home Care,2,558
1626063671,1.3,89.1,90.3,1613620851,Televisions,3,104
1628964714,6.4,61.2,65.4,1621366343,Furniture,1,511
1620837476,61.8,14.1,37.0,1633886753,Furniture,1,531
1615462023,31.3,78.0,113.5,1610852452,Furniture,1,785
1626563339,66.5,18.9,56.2,1616624763,Phones,4,464
1627723596,38.8,20.3,33.2,1631160632,Home Care,3,264
1633163880,58.9,10.0,24.4,1623399442,Screens,1,261
1633306119,4.1,114.6,119.4,1624315976,Printers,3,557
1625163788,36.1,15.2,23.8,1618125326,Televisions,0,618
1621365113,0.2,59.8,59.9,1636403557,Informatics,3,690
1629268376,32.4,66.4,98.2,1619522652,Screens,4,640
1614579907,30.0,60.3,86.2,1640976329,Screens,3,487
1630752134,33.3,26.1,39.2,1632864144,Consumer Electronics,0,228
1626042939,40.2,17.0,28.3,1628846124,Informatics,0,246
1632002652,23.3,67.8,88.5,1621555196,Furniture,1,201
1610272821,33.8,60.5,91.4,1616327098,Furniture,0,622
1609628392,57.8,44.8,106.1,1622645892,Informatics,0,882
1637610712,42.8,10.4,18.1,1635054037,Furniture,0,57
1622225916,36.6,60.1,94.8,1628700095,Phones,1,686
1625332858,22.9,86.4,112.0,1622016929,Beauty,0,423
1615221732,10.8,85.3,95.6,1614940447,Furniture,3,833
1616730757,47.1,11.8,22.3,1616845756,Consumer Electronics,2,77
1620464663,45.7,22.4,41.3,1620907599,Beauty,2,280
1624019899,43.7,57.6,102.4,1618710178,Informatics,2,460
1639325473,55.7,45.4,102.4,1609922059,Televisions,0,836
1624951733,23.5,76.5,99.9,1622880607,Home Care,4,321
1626495307,31.8,71.3,104.5,1620509636,Home Care,2,613
1621295542,64.1,20.8,57.9,1623069244,Consumer Electronics,3,640
1622220679,60.4,17.2,43.4,1627657351,Televisions,3,8
1614754696,3.4,108.9,112.8,1614510964,Screens,2,808
1620174522,61.8,8.7,22.9,1612185036,Informatics,3,868
1612913099,75.2,27.5,111.1,1626573229,Televisions,2,143
1640642730,0.9,89.6,90.5,1621540566,Furniture,3,892
1635183223,70.6,6.0,20.3,1623215104,Consumer Electronics,1,243
1639847823,68.6,14.1,44.8,1634348037,Informatics,1,461
1628448225,76.8,27.5,118.8,1612151681,Televisions,0,155
1616868209,60.7,35.6,90.7,1618298153,Home Care,3,322
1637435089,21.9,59.1,75.6,1621594850,Phones,4,755
1634895083,31.9,11.5,16.9,1627444961,Home Care,3,28
1633415475,3.8,61.3,63.7,1639832292,Consumer Electronics,2,810
1622471550,55.7,40.8,92.1,1634311573,Informatics,1,489
1625266165,76.2,10.9,45.8,1639947077,Audio,1,82
1640796277,2.4,45.9,47.0,1618450376,Audio,3,49
1611742109,33.1,19.7,29.4,1618230904,Audio,3,200
1626369467,28.1,26.5,36.8,1612353930,Home Care,0,812
1628772446,27.3,26.8,36.9,1626650768,Printers,4,133
1613047758,28.7,25.5,35.8,1630705541,Phones,2,277
1640883092,1.2,70.1,71.0,1610878766,Screens,0,52
1622899335,53.4,17.0,36.5,1638373069,Televisions,3,84
1637352499,1.6,100.2,101.9,1632442944,Screens,1,260
1632986107,7.9,69.1,75.0,1628450310,Beauty,3,220
1630475138,14.4,29.8,34.9,1638598736,Informatics,2,833
1640199956,75.7,7.3,30.2,1637555616,Informatics,2,760
1632189139,27.9,53.4,74.2,1620402935,Consumer Electronics,0,393
1609853304,8.3,70.5,77.0,1609928429,Furniture,4,213
1626815836,22.4,71.9,92.7,1625261553,Home Care,0,338
1636954383,37.4,58.4,93.3,1624024682,Furniture,1,855
1626371791,54.2,24.3,53.0,1626111188,Beauty,3,699
1623051434,71.0,23.1,79.6,1633452841,Home Care,3,757
1614999736,25.9,52.6,71.1,1620089309,Televisions,3,817
1616407155,79.3,3.7,18.0,1616680462,Televisions,3,626
1619358401,60.0,26.0,65.2,1626645884,Informatics,3,615
1636304930,45.2,52.7,96.1,1623159411,Home Care,3,357
1635660467,64.0,25.9,71.8,1632563257,Consumer Electronics,0,0
1638308682,66.8,19.4,58.4,1618192962,Printers,2,826
1639119940,63.4,24.1,66.0,1613745534,Phones,1,754
1637837801,69.1,16.1,52.1,1640824614,Furniture,2,863
1630929019,48.9,8.7,17.1,1639752646,Phones,3,590
1627851740,34.3,12.1,18.5,1626849455,Home Care,0,728
1618306704,26.8,73.6,100.5,1610864616,Consumer Electronics,3,682
1630457707,34.2,58.1,88.3,1612616126,Televisions,1,269
1618543211,2.1,86.6,88.4,1632733202,Informatics,3,793
1614353302,7.9,46.0,49.9,1630970189,Printers,0,745
